player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid
Alex Scott,503139.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex,Scott,2003-08-21,23.03,91.0,8.0,Midfielder,Central Midfielder,mfsus6ryni5b1hjn0y70sbo4,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,9.0,87.416,3.0,23.52,0.0,0.0,0.0,0.0,9.713,7.84,4.0,1.0,6.0,0.0,0.0,6.0,5.0,83.333,0.0,0.0,0.0,,,,,,,,,,503139.0,90.0,1.0,0.0,0.0,0.0,0.0,0.007,0.006,0.0,0.0,Alex,Scott,2003-08-21,23.03,91.0,8.0,Midfielder,Central Midfielder,mfsus6ryni5b1hjn0y70sbo4,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,503139.0,90.0,1.0,47.0,38.0,80.85,8.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex,Scott,2003-08-21,23.03,91.0,8.0,Midfielder,Central Midfielder,mfsus6ryni5b1hjn0y70sbo4,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,503139,mfsus6ryni5b1hjn0y70sbo4
Alex Tóth,614574.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex,Tóth,2005-10-23,20.86,91.0,27.0,Midfielder,Central Midfielder,9s97wjlj2f6cihmrgvymof1n8,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,2.0,37.635,2.0,37.38,0.0,0.0,0.0,0.0,18.818,18.69,1.0,0.0,1.0,0.0,0.0,3.0,1.0,33.333,0.0,0.0,0.0,,,,,,,,,,614574.0,15.0,1.0,0.0,0.0,0.0,0.0,0.004,0.003,0.0,0.0,Alex,Tóth,2005-10-23,20.86,91.0,27.0,Midfielder,Central Midfielder,9s97wjlj2f6cihmrgvymof1n8,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,614574.0,15.0,1.0,13.0,12.0,92.31,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex,Tóth,2005-10-23,20.86,91.0,27.0,Midfielder,Central Midfielder,9s97wjlj2f6cihmrgvymof1n8,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,614574,9s97wjlj2f6cihmrgvymof1n8
Alexander Isak,219168.0,1.0,90.0,0.0,1.09,-1.09,4.0,2.0,0.0,0.27,Alexander,Isak,1999-09-21,26.95,14.0,9.0,Forward,Striker,7x6mnev1ob4u5ffmdsvusb4rt,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,3.0,44.664,1.0,12.705,0.0,0.0,0.0,0.0,14.888,12.705,0.0,0.0,0.0,1.0,0.0,6.0,2.0,33.333,3.0,3.0,100.0,,,,,,,,,,219168.0,90.0,1.0,1.0,1.0,8.33,0.0,0.007,0.007,0.0,0.0,Alexander,Isak,1999-09-21,26.95,14.0,9.0,Forward,Striker,7x6mnev1ob4u5ffmdsvusb4rt,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,219168.0,90.0,1.0,13.0,10.0,76.92,7.0,6.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Alexander,Isak,1999-09-21,26.95,14.0,9.0,Forward,Striker,7x6mnev1ob4u5ffmdsvusb4rt,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,219168,7x6mnev1ob4u5ffmdsvusb4rt
Alexis Mac Allister,243016.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexis,Mac Allister,1998-12-24,27.69,14.0,10.0,Midfielder,Attacking Midfielder,am6ppbdrbz4ml3xsbty53o73d,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,2.0,13.856,0.0,-6.405,0.0,0.0,0.0,0.0,6.928,0.0,2.0,0.0,1.0,0.0,0.0,5.0,4.0,80.0,0.0,0.0,0.0,,,,,,,,,,243016.0,27.0,1.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,Alexis,Mac Allister,1998-12-24,27.69,14.0,10.0,Midfielder,Attacking Midfielder,am6ppbdrbz4ml3xsbty53o73d,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,243016.0,27.0,1.0,12.0,11.0,91.67,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexis,Mac Allister,1998-12-24,27.69,14.0,10.0,Midfielder,Attacking Midfielder,am6ppbdrbz4ml3xsbty53o73d,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,243016,am6ppbdrbz4ml3xsbty53o73d
Alfie Cresswell,592740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfie,Cresswell,2007-07-15,19.13,2.0,50.0,Midfielder,Central Midfielder,592740,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,592740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfie,Cresswell,2007-07-15,19.13,2.0,50.0,Midfielder,Central Midfielder,592740,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,592740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfie,Cresswell,2007-07-15,19.13,2.0,50.0,Midfielder,Central Midfielder,592740,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,592740,592740
Alisson Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,0.0,2.0,3.0,60.0,-0.44,0.5,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116535,53d0pvr7ylvfhp6p749iniqc5
Alysson,653481.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alysson Edward Franco,da Rocha dos Santos,2006-05-05,20.33,7.0,47.0,Forward,Winger,7x5very8ubtscmpfk4ghfpwyc,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,2.0,24.211,1.0,12.285,0.0,0.0,0.0,0.0,12.106,12.285,1.0,0.0,1.0,0.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,,,,,,,,,,653481.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alysson Edward Franco,da Rocha dos Santos,2006-05-05,20.33,7.0,47.0,Forward,Winger,7x5very8ubtscmpfk4ghfpwyc,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,653481.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alysson Edward Franco,da Rocha dos Santos,2006-05-05,20.33,7.0,47.0,Forward,Winger,7x5very8ubtscmpfk4ghfpwyc,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,653481,7x5very8ubtscmpfk4ghfpwyc
Amar Dedic,463726.0,1.0,90.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,Amar,Dedic,2002-08-18,24.04,4.0,37.0,Defender,Full Back,a536nk8ps5vrgextz3k3hcl0q,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,5.0,81.086,3.0,51.555,1.0,0.0,0.0,0.0,16.217,17.185,2.0,0.0,2.0,1.0,6.0,10.0,4.0,40.0,2.0,1.0,50.0,,,,,,,,,,463726.0,90.0,1.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,Amar,Dedic,2002-08-18,24.04,4.0,37.0,Defender,Full Back,a536nk8ps5vrgextz3k3hcl0q,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,463726.0,90.0,1.0,20.0,18.0,90.0,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Amar,Dedic,2002-08-18,24.04,4.0,37.0,Defender,Full Back,a536nk8ps5vrgextz3k3hcl0q,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,463726,a536nk8ps5vrgextz3k3hcl0q
Anan Khalaili,570794.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anan,Khalaili,2004-09-03,21.99,31.0,25.0,Forward,0,earug82pg87gzwvm5yt1yd990,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,5.0,61.164,3.0,47.25,0.0,0.0,0.0,0.0,12.233,15.75,4.0,1.0,3.0,1.0,3.0,6.0,5.0,83.333,1.0,0.0,0.0,,,,,,,,,,570794.0,35.0,1.0,2.0,2.0,8.7,0.0,0.155,0.155,0.0,0.0,Anan,Khalaili,2004-09-03,21.99,31.0,25.0,Forward,0,earug82pg87gzwvm5yt1yd990,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,570794.0,35.0,1.0,23.0,21.0,91.3,6.0,5.0,83.33,2.0,1.0,50.0,0.0,0.0,0.0,Anan,Khalaili,2004-09-03,21.99,31.0,25.0,Forward,0,earug82pg87gzwvm5yt1yd990,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,570794,earug82pg87gzwvm5yt1yd990
Andrey Santos,532605.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrey,Nascimento dos Santos,2004-05-03,22.33,1.0,17.0,Midfielder,Defensive Midfielder,39ccv9t7ydrrcwd1es1xu2e50,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,16.0,170.59,7.0,116.235,0.0,0.0,0.0,0.0,10.662,16.605,1.0,0.0,5.0,0.0,3.0,4.0,3.0,75.0,3.0,2.0,66.667,,,,,,,,,,532605.0,67.0,1.0,0.0,0.0,0.0,0.0,0.232,0.232,0.0,0.0,Andrey,Nascimento dos Santos,2004-05-03,22.33,1.0,17.0,Midfielder,Defensive Midfielder,39ccv9t7ydrrcwd1es1xu2e50,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,532605.0,67.0,1.0,60.0,55.0,91.67,14.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrey,Nascimento dos Santos,2004-05-03,22.33,1.0,17.0,Midfielder,Defensive Midfielder,39ccv9t7ydrrcwd1es1xu2e50,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,532605,39ccv9t7ydrrcwd1es1xu2e50
Andy Robertson,122798.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy,Robertson,1994-03-11,32.48,6.0,3.0,Defender,Full Back,eziqega9e25bg939pfh4vjp3p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,6.0,80.613,6.0,78.96,0.0,0.0,1.0,0.0,13.436,13.16,2.0,2.0,3.0,2.0,5.0,4.0,4.0,100.0,2.0,1.0,50.0,,,,,,,,,,122798.0,90.0,1.0,1.0,1.0,1.92,0.0,0.059,0.057,0.0,0.0,Andy,Robertson,1994-03-11,32.48,6.0,3.0,Defender,Full Back,eziqega9e25bg939pfh4vjp3p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,122798.0,90.0,1.0,56.0,47.0,83.93,19.0,14.0,73.68,4.0,1.0,25.0,0.0,0.0,0.0,Andy,Robertson,1994-03-11,32.48,6.0,3.0,Defender,Full Back,eziqega9e25bg939pfh4vjp3p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,122798,eziqega9e25bg939pfh4vjp3p
Anthony Elanga,449434.0,1.0,76.0,1.0,0.22,0.78,2.0,2.0,50.0,0.11,Anthony,Elanga,2002-04-27,24.35,4.0,19.0,Forward,Winger,5wengf05apke7rv3kms186j56,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,9.0,124.323,6.0,102.795,2.0,1.0,0.0,0.0,13.814,17.132,0.0,0.0,1.0,0.0,1.0,7.0,4.0,57.143,2.0,1.0,50.0,,,,,,,,,,449434.0,76.0,1.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,Anthony,Elanga,2002-04-27,24.35,4.0,19.0,Forward,Winger,5wengf05apke7rv3kms186j56,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,449434.0,76.0,1.0,21.0,15.0,71.43,14.0,10.0,71.43,1.0,0.0,0.0,0.0,0.0,0.0,Anthony,Elanga,2002-04-27,24.35,4.0,19.0,Forward,Winger,5wengf05apke7rv3kms186j56,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,449434,5wengf05apke7rv3kms186j56
Antoine Semenyo,437730.0,1.0,90.0,0.0,0.06,-0.06,1.0,1.0,0.0,0.06,Antoine,Semenyo,2000-01-07,26.65,43.0,42.0,Forward,Winger,7tnuxlg9l4rjhc7j3ko36hduy,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,24.0,357.92,15.0,191.31,0.0,0.0,0.0,0.0,14.913,12.754,1.0,0.0,4.0,0.0,0.0,8.0,5.0,62.5,2.0,1.0,50.0,,,,,,,,,,437730.0,90.0,1.0,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.0,Antoine,Semenyo,2000-01-07,26.65,43.0,42.0,Forward,Winger,7tnuxlg9l4rjhc7j3ko36hduy,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,437730.0,90.0,1.0,35.0,31.0,88.57,14.0,12.0,85.71,1.0,0.0,0.0,0.0,0.0,0.0,Antoine,Semenyo,2000-01-07,26.65,43.0,42.0,Forward,Winger,7tnuxlg9l4rjhc7j3ko36hduy,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,437730,7tnuxlg9l4rjhc7j3ko36hduy
Anton Stach,466525.0,1.0,90.0,1.0,0.1,0.9,3.0,1.0,33.33,0.03,Anton,Stach,1998-11-15,27.8,2.0,18.0,Midfielder,Defensive Midfielder,az7owi5t4bclkamjsjuyxzv1l,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,6.0,52.846,4.0,33.705,0.0,0.0,0.0,0.0,8.808,8.426,3.0,4.0,5.0,0.0,4.0,12.0,7.0,58.333,2.0,2.0,100.0,,,,,,,,,,466525.0,90.0,1.0,0.0,0.0,0.0,0.0,0.048,0.048,0.0,0.0,Anton,Stach,1998-11-15,27.8,2.0,18.0,Midfielder,Defensive Midfielder,az7owi5t4bclkamjsjuyxzv1l,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,466525.0,90.0,1.0,31.0,17.0,54.84,18.0,6.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Anton,Stach,1998-11-15,27.8,2.0,18.0,Midfielder,Defensive Midfielder,az7owi5t4bclkamjsjuyxzv1l,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,466525,az7owi5t4bclkamjsjuyxzv1l
Antonee Robinson,169528.0,1.0,82.0,0.0,0.13,-0.13,1.0,0.0,0.0,0.13,Antonee,Robinson,1997-08-08,29.07,54.0,33.0,Defender,Full Back,bgc1psqiv7vagmphfl920nbah,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,9.0,112.816,5.0,76.545,0.0,0.0,0.0,0.0,12.535,15.309,3.0,1.0,5.0,1.0,2.0,9.0,4.0,44.444,1.0,0.0,0.0,,,,,,,,,,169528.0,82.0,1.0,1.0,1.0,2.0,0.0,0.041,0.04,0.0,0.0,Antonee,Robinson,1997-08-08,29.07,54.0,33.0,Defender,Full Back,bgc1psqiv7vagmphfl920nbah,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,169528.0,82.0,1.0,50.0,38.0,76.0,22.0,15.0,68.18,3.0,2.0,66.67,0.0,0.0,0.0,Antonee,Robinson,1997-08-08,29.07,54.0,33.0,Defender,Full Back,bgc1psqiv7vagmphfl920nbah,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,169528,bgc1psqiv7vagmphfl920nbah
Antonín Kinsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,0.0,3.0,5.0,62.5,0.12,1.0,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485055,5qc2hwkixcdpfbq6qmfpxvey2
António Silva,483067.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,António João,Pereira de Albuquerque Tavares da Silva,2003-10-30,22.84,91.0,14.0,Defender,Central Defender,2p86mzr8qnu9iy01fusvovf56,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,9.0,91.428,3.0,32.235,0.0,0.0,0.0,0.0,10.159,10.745,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.0,3.0,1.0,33.333,,,,,,,,,,483067.0,90.0,1.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,António João,Pereira de Albuquerque Tavares da Silva,2003-10-30,22.84,91.0,14.0,Defender,Central Defender,2p86mzr8qnu9iy01fusvovf56,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,483067.0,90.0,1.0,39.0,36.0,92.31,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,António João,Pereira de Albuquerque Tavares da Silva,2003-10-30,22.84,91.0,14.0,Defender,Central Defender,2p86mzr8qnu9iy01fusvovf56,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,483067,2p86mzr8qnu9iy01fusvovf56
Ao Tanaka,248056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ao,Tanaka,1998-09-10,27.98,2.0,22.0,Midfielder,0,248056,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,248056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ao,Tanaka,1998-09-10,27.98,2.0,22.0,Midfielder,0,248056,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,248056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ao,Tanaka,1998-09-10,27.98,2.0,22.0,Midfielder,0,248056,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,248056,248056
Archie Gray,547701.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archie,Gray,2006-03-12,20.47,6.0,14.0,Midfielder,Central Midfielder,4stnvxbf7enogqej29n3ll0d0,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,9.0,87.423,6.0,68.88,0.0,0.0,0.0,0.0,9.714,11.48,1.0,1.0,2.0,0.0,1.0,5.0,4.0,80.0,1.0,1.0,100.0,,,,,,,,,,547701.0,86.0,1.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,Archie,Gray,2006-03-12,20.47,6.0,14.0,Midfielder,Central Midfielder,4stnvxbf7enogqej29n3ll0d0,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,547701.0,86.0,1.0,40.0,33.0,82.5,12.0,11.0,91.67,0.0,0.0,0.0,0.0,0.0,0.0,Archie,Gray,2006-03-12,20.47,6.0,14.0,Midfielder,Central Midfielder,4stnvxbf7enogqej29n3ll0d0,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,547701,4stnvxbf7enogqej29n3ll0d0
Arnaud Kalimuendo,465680.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaud,Kalimuendo,2002-01-20,24.62,17.0,15.0,Forward,Striker,dw9fzixumboknmucqgqffurmy,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,465680.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaud,Kalimuendo,2002-01-20,24.62,17.0,15.0,Forward,Striker,dw9fzixumboknmucqgqffurmy,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,465680.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaud,Kalimuendo,2002-01-20,24.62,17.0,15.0,Forward,Striker,dw9fzixumboknmucqgqffurmy,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,465680,dw9fzixumboknmucqgqffurmy
Aurèle Amenda,539142.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aurèle,Amenda,2003-07-31,23.09,9.0,24.0,Defender,Central Defender,ekl9e2t93vow1buusgdcs3giy,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,9.0,86.456,4.0,30.87,0.0,0.0,0.0,0.0,9.606,7.718,0.0,0.0,4.0,3.0,6.0,1.0,0.0,0.0,3.0,1.0,33.333,,,,,,,,,,539142.0,90.0,1.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,Aurèle,Amenda,2003-07-31,23.09,9.0,24.0,Defender,Central Defender,ekl9e2t93vow1buusgdcs3giy,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,539142.0,90.0,1.0,33.0,28.0,84.85,9.0,6.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Aurèle,Amenda,2003-07-31,23.09,9.0,24.0,Defender,Central Defender,ekl9e2t93vow1buusgdcs3giy,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,539142,ekl9e2t93vow1buusgdcs3giy
Ayden Heaven,606745.0,1.0,90.0,0.0,0.12,-0.12,2.0,0.0,0.0,0.06,Ayden,Heaven,2006-09-22,19.94,1.0,26.0,Defender,Full Back,4tb2hobv1dwon0e8djvuohxxw,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,21.0,192.066,7.0,16.065,0.0,0.0,0.0,0.0,9.146,2.295,1.0,0.0,4.0,0.0,1.0,5.0,3.0,60.0,6.0,2.0,33.333,,,,,,,,,,606745.0,90.0,1.0,0.0,0.0,0.0,0.0,0.036,0.036,0.0,0.0,Ayden,Heaven,2006-09-22,19.94,1.0,26.0,Defender,Full Back,4tb2hobv1dwon0e8djvuohxxw,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,606745.0,90.0,1.0,67.0,61.0,91.04,11.0,9.0,81.82,0.0,0.0,0.0,0.0,0.0,0.0,Ayden,Heaven,2006-09-22,19.94,1.0,26.0,Defender,Full Back,4tb2hobv1dwon0e8djvuohxxw,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,606745,4tb2hobv1dwon0e8djvuohxxw
