canonical_id,name,team,fotmob_id,carries_STILL_COMBINED_R1R2,carry_distance_STILL_COMBINED_R1R2,progressive_carries_STILL_COMBINED_R1R2,progressive_distance_STILL_COMBINED_R1R2,shot_ending_STILL_COMBINED_R1R2,goal_ending_STILL_COMBINED_R1R2,chance_ending_STILL_COMBINED_R1R2,assist_ending_STILL_COMBINED_R1R2,dist_per_carry_STILL_COMBINED_R1R2,dist_per_progressive_carry_STILL_COMBINED_R1R2,op_xa_STILL_COMBINED_R1R2,touches_r1,minutes_r1,touches_r2,minutes_r2,weight_r1,imputation_source,carries_imputed_r1,carries_imputed_r2,carry_distance_imputed_r1,carry_distance_imputed_r2,progressive_carries_imputed_r1,progressive_carries_imputed_r2,progressive_distance_imputed_r1,progressive_distance_imputed_r2,shot_ending_imputed_r1,shot_ending_imputed_r2,goal_ending_imputed_r1,goal_ending_imputed_r2,chance_ending_imputed_r1,chance_ending_imputed_r2,assist_ending_imputed_r1,assist_ending_imputed_r2,dist_per_carry_imputed_r1,dist_per_carry_imputed_r2,dist_per_progressive_carry_imputed_r1,dist_per_progressive_carry_imputed_r2,op_xa_imputed_r1,op_xa_imputed_r2
new_2026_19,Jordi Pesquer,Barcelona,1901980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648762,Jorge Cabello,Levante,1617146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_10,Jorge Castillo,Atlético de Madrid,1692877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499358,Jorge Cestero,Real Madrid,1807277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_11,Jorge Domínguez,Atlético de Madrid,1842329,6.0,56.084,3.0,24.045,0.0,0.0,0.0,0.0,9.347,8.015,0.007,24.0,45.0,0.0,0.0,1.0,touches,6.0,0.0,56.084,0.0,3.0,0.0,24.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.347,0.0,8.015,0.0,0.007,0.0
463784,Jorge Herrando,Osasuna,1098365,10.0,96.562,4.0,0.735,0.0,0.0,0.0,0.0,9.656,0.184,0.003,43.0,58.0,61.0,90.0,0.41346153846153844,touches,4.134615384615384,5.865384615384616,39.92467307692307,56.63732692307693,1.6538461538461537,2.3461538461538463,0.3038942307692307,0.43110576923076926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.992384615384615,5.663615384615385,0.07607692307692307,0.10792307692307693,0.0012403846153846154,0.0017596153846153846
241153,Jorge de Frutos,Rayo Vallecano,797901,15.0,193.032,10.0,122.535,0.0,0.0,0.0,0.0,12.869,12.253,0.03,32.0,90.0,36.0,90.0,0.47058823529411764,touches,7.0588235294117645,7.9411764705882355,90.83858823529413,102.19341176470589,4.705882352941177,5.294117647058823,57.663529411764706,64.8714705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.056,6.813,5.766117647058824,6.486882352941176,0.014117647058823528,0.01588235294117647
199195,Josan,Elche,623982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132105,José Gayà,Valencia,391058,6.0,55.326,1.0,-24.675,0.0,0.0,0.0,0.0,9.221,-24.675,0.01,0.0,0.0,37.0,69.0,0.0,touches,0.0,6.0,0.0,55.326,0.0,1.0,-0.0,-24.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.221,-0.0,-24.675,0.0,0.01
151883,José María Giménez,Atletico Madrid,474589,3.0,25.135,1.0,2.52,0.0,0.0,0.0,0.0,8.378,2.52,0.008,0.0,0.0,22.0,11.0,0.0,touches,0.0,3.0,0.0,25.135,0.0,1.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.378,0.0,2.52,0.0,0.008
515611,José Salinas,Espanyol,1187478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,16.0,18.0,0.0,0.0,1.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
new_2026_58,José Ángel,Espanyol,1687255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545998,José Ángel Carmona,Sevilla,1281461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,0.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538671,Jozhua Vertrouwd,Rayo Vallecano,1255090,5.0,53.527,4.0,45.045,0.0,0.0,0.0,0.0,10.705,11.261,0.005,0.0,0.0,46.0,90.0,0.0,touches,0.0,5.0,0.0,53.527,0.0,4.0,0.0,45.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.705,0.0,11.261,0.0,0.005
121145,João Cancelo,Barcelona,361757,6.0,65.62,5.0,40.74,0.0,0.0,0.0,0.0,10.937,8.148,0.006,7.0,5.0,14.0,10.0,0.3333333333333333,touches,2.0,4.0,21.873333333333335,43.74666666666668,1.6666666666666665,3.333333333333334,13.58,27.160000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.645666666666666,7.291333333333334,2.7159999999999997,5.432,0.002,0.004000000000000001
234908,Juan Foyth,Villarreal,833219,29.0,273.691,20.0,211.05,0.0,0.0,0.0,0.0,9.438,10.552,0.325,96.0,90.0,81.0,90.0,0.5423728813559322,touches,15.728813559322035,13.271186440677965,148.44257627118643,125.24842372881355,10.847457627118644,9.152542372881356,114.4677966101695,96.58220338983051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.118915254237288,4.319084745762712,5.723118644067797,4.828881355932203,0.17627118644067796,0.14872881355932205
464283,Juan Iglesias,Getafe,1102289,9.0,106.075,5.0,46.62,0.0,0.0,1.0,0.0,11.786,9.324,0.095,65.0,90.0,40.0,90.0,0.6190476190476191,touches,5.571428571428571,3.4285714285714284,65.6654761904762,40.40952380952381,3.0952380952380953,1.9047619047619047,28.86,17.759999999999998,0.0,0.0,0.0,0.0,0.6190476190476191,0.38095238095238093,0.0,0.0,7.296095238095238,4.489904761904762,5.772,3.5519999999999996,0.05880952380952381,0.03619047619047619
244855,Jude Bellingham,Real Madrid,1077894,34.0,390.598,13.0,178.71,1.0,0.0,3.0,1.0,11.488,13.747,0.629,61.0,78.0,60.0,80.0,0.5041322314049587,touches,17.140495867768596,16.859504132231404,196.91304132231406,193.68495867768596,6.553719008264463,6.446280991735537,90.09347107438016,88.61652892561985,0.5041322314049587,0.49586776859504134,0.0,0.0,1.512396694214876,1.487603305785124,0.5041322314049587,0.49586776859504134,5.791471074380165,5.696528925619835,6.9303057851239664,6.816694214876033,0.317099173553719,0.311900826446281
470508,Julen Agirrezabala,Valencia,1280020,,,,,,,,,,,,32.0,90.0,36.0,90.0,0.47058823529411764,touches,,,,,,,,,,,,,,,,,,,,,,
220325,Jules Koundé,Barcelona,705450,3.0,27.705,1.0,8.19,0.0,0.0,0.0,0.0,9.235,8.19,0.002,13.0,10.0,17.0,10.0,0.43333333333333335,touches,1.3,1.7,12.0055,15.699499999999999,0.43333333333333335,0.5666666666666667,3.549,4.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001833333333333,5.2331666666666665,3.549,4.641,0.0008666666666666667,0.0011333333333333334
551311,Julio Díaz,Atletico Madrid,1447089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,7.0,12.0,0.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
461358,Julián Alvarez,Atletico Madrid,974753,1.0,8.338,0.0,-8.085,0.0,0.0,0.0,0.0,8.338,0.0,0.017,0.0,0.0,12.0,24.0,0.0,touches,0.0,1.0,0.0,8.338,0.0,0.0,-0.0,-8.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.338,0.0,0.0,0.0,0.017
443967,Junior Firpo,Real Betis,743192,7.0,89.243,4.0,60.375,0.0,0.0,0.0,0.0,12.749,15.094,0.068,59.0,59.0,0.0,0.0,1.0,touches,7.0,0.0,89.243,0.0,4.0,0.0,60.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.749,0.0,15.094,0.0,0.068,0.0
new_2026_155,Justin de Haas,Valencia CF,969711,4.0,39.25,2.0,10.29,0.0,0.0,0.0,0.0,9.812,5.145,0.003,0.0,0.0,38.0,45.0,0.0,touches,0.0,4.0,0.0,39.25,0.0,2.0,0.0,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.812,0.0,5.145,0.0,0.003
645755,Kareem Tunde,Levante,1875615,1.0,6.964,1.0,6.615,0.0,0.0,0.0,0.0,6.964,6.615,0.001,4.0,14.0,0.0,0.0,1.0,touches,1.0,0.0,6.964,0.0,1.0,0.0,6.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.964,0.0,6.615,0.0,0.001,0.0
new_2026_20,Karim Adeyemi,Barcelona,959594,11.0,145.309,6.0,30.45,0.0,0.0,0.0,0.0,13.21,5.075,0.051,7.0,10.0,31.0,65.0,0.18421052631578946,touches,2.026315789473684,8.973684210526315,26.76744736842105,118.54155263157894,1.1052631578947367,4.894736842105263,5.609210526315789,24.84078947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433421052631579,10.77657894736842,0.9348684210526316,4.1401315789473685,0.009394736842105261,0.041605263157894735
588010,Karl Etta Eyong,Levante,1392779,1.0,7.317,1.0,6.615,0.0,0.0,0.0,0.0,7.317,6.615,0.004,12.0,45.0,1.0,1.0,0.9230769230769231,touches,0.9230769230769231,0.07692307692307687,6.754153846153847,0.5628461538461534,0.9230769230769231,0.07692307692307687,6.1061538461538465,0.5088461538461535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.754153846153847,0.5628461538461534,6.1061538461538465,0.5088461538461535,0.0036923076923076927,0.0003076923076923075
178870,Kike Barja,Osasuna,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005
550816,Kike Salas,Sevilla,1327489,11.0,110.019,5.0,60.9,0.0,0.0,0.0,0.0,10.002,12.18,0.034,55.0,88.0,0.0,0.0,1.0,touches,11.0,0.0,110.019,0.0,5.0,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.002,0.0,12.18,0.0,0.034,0.0
54484,Kiko Femenía,Getafe,175311,10.0,121.724,5.0,67.83,0.0,0.0,0.0,0.0,12.172,13.566,0.018,36.0,42.0,0.0,0.0,1.0,touches,10.0,0.0,121.724,0.0,5.0,0.0,67.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.172,0.0,13.566,0.0,0.018,0.0
77390,Koke,Atletico Madrid,184533,35.0,326.86,15.0,124.005,0.0,0.0,1.0,0.0,9.339,8.267,0.12,79.0,78.0,61.0,66.0,0.5642857142857143,touches,19.75,15.25,184.44242857142856,142.41757142857145,8.464285714285714,6.535714285714286,69.97425,54.03075,0.0,0.0,0.0,0.0,0.5642857142857143,0.4357142857142857,0.0,0.0,5.269864285714286,4.069135714285714,4.664949999999999,3.6020499999999998,0.06771428571428571,0.05228571428571428
220160,Kylian Mbappé,Real Madrid,701154,34.0,487.478,20.0,310.8,9.0,2.0,1.0,0.0,14.338,15.54,0.204,56.0,90.0,66.0,90.0,0.45901639344262296,touches,15.60655737704918,18.39344262295082,223.76039344262296,263.717606557377,9.180327868852459,10.81967213114754,142.66229508196722,168.13770491803277,4.131147540983607,4.868852459016393,0.9180327868852459,1.081967213114754,0.45901639344262296,0.540983606557377,0.0,0.0,6.581377049180328,7.756622950819671,7.133114754098361,8.406885245901638,0.09363934426229507,0.1103606557377049
593109,Lamine Yamal,Barcelona,1467236,13.0,130.654,6.0,48.405,1.0,0.0,1.0,0.0,10.05,8.068,0.15,85.0,90.0,41.0,65.0,0.6746031746031746,touches,8.76984126984127,4.230158730158729,88.13960317460318,42.514396825396815,4.0476190476190474,1.952380952380952,32.65416666666667,15.75083333333333,0.6746031746031746,0.32539682539682535,0.0,0.0,0.6746031746031746,0.32539682539682535,0.0,0.0,6.779761904761906,3.270238095238095,5.442698412698412,2.625301587301587,0.10119047619047619,0.0488095238095238
new_2026_12,Lee Kang-In,Atletico Madrid,,22.0,227.391,11.0,102.585,8.0,1.0,1.0,0.0,10.336,9.326,0.164,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,11.0,11.0,113.6955,113.6955,5.5,5.5,51.2925,51.2925,4.0,4.0,0.5,0.5,0.5,0.5,0.0,0.0,5.168,5.168,4.663,4.663,0.082,0.082
500755,Leo Román,Mallorca,1187702,,,,,,,,,,,,43.0,90.0,49.0,90.0,0.4673913043478261,touches,,,,,,,,,,,,,,,,,,,,,,
445956,Logan Costa,Villarreal,922877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193774,Lucas Boyé,Alaves,561164,2.0,28.37,2.0,26.67,0.0,0.0,0.0,0.0,14.185,13.335,0.274,0.0,0.0,32.0,62.0,0.0,touches,0.0,2.0,0.0,28.37,0.0,2.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.185,0.0,13.335,0.0,0.274
541759,Lucas Cepeda,Elche,1280756,16.0,167.285,7.0,91.14,2.0,0.0,1.0,0.0,10.455,13.02,0.025,23.0,30.0,14.0,26.0,0.6216216216216216,touches,9.945945945945946,6.054054054054054,103.98797297297297,63.29702702702703,4.351351351351351,2.6486486486486487,56.65459459459459,34.48540540540541,1.2432432432432432,0.7567567567567568,0.0,0.0,0.6216216216216216,0.3783783783783784,0.0,0.0,6.499054054054054,3.9559459459459463,8.093513513513512,4.926486486486486,0.015540540540540541,0.00945945945945946
111232,Lucas Torró,Osasuna,303879,1.0,6.84,0.0,0.735,0.0,0.0,0.0,0.0,6.84,0.0,0.0,65.0,90.0,7.0,9.0,0.9027777777777778,touches,0.9027777777777778,0.09722222222222221,6.175,0.6649999999999999,0.0,0.0,0.6635416666666667,0.07145833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.175,0.6649999999999999,0.0,0.0,0.0,0.0
468426,Lucien Agoumé,Sevilla,971790,18.0,200.209,12.0,164.43,0.0,0.0,0.0,0.0,11.123,13.702,0.173,49.0,90.0,55.0,90.0,0.47115384615384615,touches,8.48076923076923,9.51923076923077,94.32924038461539,105.87975961538461,5.653846153846153,6.346153846153847,77.47182692307692,86.95817307692309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24064423076923,5.882355769230769,6.45575,7.24625,0.08150961538461537,0.09149038461538461
434941,Luis Rioja,Valencia,638070,5.0,54.377,4.0,42.525,1.0,0.0,0.0,0.0,10.875,10.631,0.018,26.0,35.0,0.0,0.0,1.0,touches,5.0,0.0,54.377,0.0,4.0,0.0,42.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.875,0.0,10.631,0.0,0.018,0.0
514664,Luiz Júnior,Villarreal,1187044,,,,,,,,,,,,28.0,90.0,31.0,90.0,0.4745762711864407,touches,,,,,,,,,,,,,,,,,,,,,,
464166,Luka Sucic,Real Sociedad,959597,29.0,326.884,16.0,136.92,1.0,0.0,1.0,0.0,11.272,8.558,0.157,70.0,90.0,41.0,87.0,0.6306306306306306,touches,18.28828828828829,10.711711711711711,206.14306306306307,120.74093693693695,10.09009009009009,5.90990990990991,86.34594594594594,50.57405405405405,0.6306306306306306,0.36936936936936937,0.0,0.0,0.6306306306306306,0.36936936936936937,0.0,0.0,7.108468468468469,4.1635315315315315,5.396936936936937,3.161063063063063,0.09900900900900901,0.05799099099099099
612301,Luken Beitia,Real Sociedad,1697334,15.0,147.281,8.0,115.71,0.0,0.0,0.0,0.0,9.819,14.464,0.008,73.0,90.0,0.0,0.0,1.0,touches,15.0,0.0,147.281,0.0,8.0,0.0,115.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.819,0.0,14.464,0.0,0.008,0.0
new_2026_80,Manel Usedo,Levante,2141152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550781,Manu Bueno,Sevilla,1428849,3.0,30.994,3.0,23.625,0.0,0.0,0.0,0.0,10.331,7.875,0.044,5.0,8.0,0.0,0.0,1.0,touches,3.0,0.0,30.994,0.0,3.0,0.0,23.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.331,0.0,7.875,0.0,0.044,0.0
465494,Manu Sánchez,Levante,,43.0,424.756,23.0,232.47,0.0,0.0,0.0,0.0,9.878,10.107,0.039,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,21.5,21.5,212.378,212.378,11.5,11.5,116.235,116.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939,4.939,5.0535,5.0535,0.0195,0.0195
new_2026_149,Manuel Ángel Castillo,Sevilla,1899757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484741,Marc Aguado,Elche,1392232,12.0,95.52,6.0,58.59,0.0,0.0,0.0,0.0,7.96,9.765,0.013,69.0,90.0,30.0,64.0,0.696969696969697,touches,8.363636363636363,3.636363636363636,66.57454545454546,28.945454545454538,4.181818181818182,1.818181818181818,40.83545454545455,17.754545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.547878787878788,2.4121212121212117,6.805909090909092,2.959090909090909,0.00906060606060606,0.003939393939393939
81138,Marc Bartra,Real Betis,195305,5.0,50.245,2.0,10.71,0.0,0.0,0.0,0.0,10.049,5.355,0.005,0.0,0.0,60.0,90.0,0.0,touches,0.0,5.0,0.0,50.245,0.0,2.0,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.049,0.0,5.355,0.0,0.005
637126,Marc Bernal,Barcelona,1573126,8.0,79.11,3.0,8.505,0.0,0.0,0.0,0.0,9.889,2.835,0.03,38.0,63.0,59.0,80.0,0.3917525773195876,touches,3.134020618556701,4.8659793814432994,30.99154639175258,48.11845360824743,1.175257731958763,1.8247422680412373,3.331855670103093,5.173144329896908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.874041237113402,6.014958762886598,1.110618556701031,1.7243814432989693,0.011752577319587629,0.01824742268041237
new_2026_142,Marc Cucurella,Real Madrid,873289,5.0,53.459,1.0,-3.99,0.0,0.0,1.0,0.0,10.692,-3.99,0.058,34.0,45.0,27.0,26.0,0.5573770491803278,touches,2.7868852459016393,2.2131147540983607,29.796819672131146,23.662180327868857,0.5573770491803278,0.4426229508196722,-2.223934426229508,-1.766065573770492,0.0,0.0,0.0,0.0,0.5573770491803278,0.4426229508196722,0.0,0.0,5.959475409836065,4.732524590163935,-2.223934426229508,-1.766065573770492,0.032327868852459016,0.025672131147540987
562720,Marc Pubill,Atletico Madrid,1323897,5.0,44.401,2.0,2.415,0.0,0.0,0.0,0.0,8.88,1.208,0.04,0.0,0.0,43.0,66.0,0.0,touches,0.0,5.0,0.0,44.401,0.0,2.0,0.0,2.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,0.0,1.208,0.0,0.04
234370,Marc Roca,Real Betis,640220,14.0,109.914,7.0,48.09,0.0,0.0,0.0,0.0,7.851,6.87,0.02,0.0,0.0,73.0,90.0,0.0,touches,0.0,14.0,0.0,109.914,0.0,7.0,0.0,48.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.851,0.0,6.87,0.0,0.02
new_2026_81,Marc Santos,Levante,2141146,2.0,12.953,0.0,-1.155,0.0,0.0,0.0,0.0,6.476,0.0,0.0,11.0,26.0,0.0,0.0,1.0,touches,2.0,0.0,12.953,0.0,0.0,0.0,-1.155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.476,0.0,0.0,0.0,0.0,0.0
new_2026_133,Marco Román,Rayo Vallecano,2130263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665388,Marco de Las Sias,Rayo Vallecano,1662963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82263,Marcos Alonso,Celta Vigo,196169,32.0,392.818,17.0,230.37,0.0,0.0,0.0,0.0,12.276,13.551,0.044,81.0,51.0,127.0,90.0,0.3894230769230769,touches,12.461538461538462,19.53846153846154,152.97239423076923,239.8456057692308,6.6201923076923075,10.379807692307693,89.71139423076923,140.65860576923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780557692307692,7.495442307692308,5.277072115384615,8.273927884615386,0.017134615384615384,0.026865384615384617
new_2026_59,Marcos Fernández,Espanyol,1407741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192364,Marcos Llorente,Atletico Madrid,602563,11.0,120.424,4.0,46.095,1.0,0.0,0.0,0.0,10.948,11.524,0.05,41.0,45.0,27.0,24.0,0.6029411764705882,touches,6.63235294117647,4.36764705882353,72.60858823529412,47.815411764705885,2.411764705882353,1.5882352941176472,27.79257352941176,18.302426470588237,0.6029411764705882,0.3970588235294118,0.0,0.0,0.0,0.0,0.0,0.0,6.601,4.347,6.948294117647058,4.575705882352941,0.030147058823529412,0.01985294117647059
619748,Marcos Navarro,Valencia,1469787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178347,Mariano Díaz,Alaves,518525,10.0,133.621,7.0,91.035,2.0,1.0,0.0,0.0,13.362,13.005,0.229,18.0,33.0,10.0,28.0,0.6428571428571429,touches,6.428571428571429,3.571428571428571,85.8992142857143,47.72178571428571,4.5,2.4999999999999996,58.5225,32.512499999999996,1.2857142857142858,0.7142857142857142,0.6428571428571429,0.3571428571428571,0.0,0.0,0.0,0.0,8.589857142857143,4.772142857142857,8.360357142857143,4.644642857142856,0.14721428571428574,0.08178571428571428
561243,Mario Martín,Getafe,1321605,2.0,17.25,1.0,10.29,0.0,0.0,0.0,0.0,8.625,10.29,0.052,28.0,66.0,0.0,0.0,1.0,touches,2.0,0.0,17.25,0.0,1.0,0.0,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,0.0,10.29,0.0,0.052,0.0
new_2026_143,Mario Rivas,Real Madrid,1713217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94618,Marko Dmitrovic,Espanyol,280818,,,,,,,,,,,,33.0,90.0,33.0,90.0,0.5,touches,,,,,,,,,,,,,,,,,,,,,,
611626,Maroan Sannadi,Athletic Club,1425206,2.0,13.909,0.0,-9.87,0.0,0.0,0.0,0.0,6.954,0.0,0.011,0.0,0.0,10.0,32.0,0.0,touches,0.0,2.0,0.0,13.909,0.0,0.0,-0.0,-9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.954,0.0,0.0,0.0,0.011
483083,Martim Neto,Elche,1226189,8.0,82.13,4.0,18.585,0.0,0.0,0.0,0.0,10.266,4.646,0.096,33.0,60.0,15.0,26.0,0.6875,touches,5.5,2.5,56.464375,25.665625,2.75,1.25,12.7771875,5.807812500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057875,3.208125,3.194125,1.451875,0.066,0.03
474843,Martín Satriano,Getafe,1197039,6.0,52.052,2.0,6.195,2.0,0.0,0.0,0.0,8.675,3.098,0.011,31.0,73.0,39.0,89.0,0.44285714285714284,touches,2.657142857142857,3.342857142857143,23.0516,29.0004,0.8857142857142857,1.1142857142857143,2.7435,3.4515000000000002,0.8857142857142857,1.1142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,3.8417857142857144,4.833214285714286,1.3719714285714284,1.7260285714285715,0.004871428571428571,0.0061285714285714285
