canonical_id,name,team,opta_id,whoscored_id,fotmob_id,has_fotmob,has_whoscored,goals,xg,shots,shots_on_target,np_xg,assists,xa,chances_created,passes,successful_passes,tackles,interceptions,recoveries,blocks,clearances,ground_duels,ground_duels_won,aerial_duels,aerial_duels_won,fouls_commited,pens_conceded,offsides,goals_conceded,saves_made,goals_prevented,xgot_conceded,np_goals,np_shots,np_shots_on_target,ogs,goals_vs_xg,shot_conv,xg_per_shot,np_goals_vs_xg,np_shot_conv,np_xg_per_shot,pass_perc,ground_duel_perc,aerial_duel_perc,chances_per_100_pass,save_perc,goals_prevented_rate,yellows,reds,through_balls,successful_through_balls,op_crosses,successful_op_crosses,op_chances_created,op_assists,through_ball_perc,cross_perc,chances_sp_op_ratio,total_final_third_passes,successful_final_third_passes,ft_pass_perc,carries_STILL_COMBINED_R1R2,carry_distance_STILL_COMBINED_R1R2,progressive_carries_STILL_COMBINED_R1R2,progressive_distance_STILL_COMBINED_R1R2,shot_ending_STILL_COMBINED_R1R2,goal_ending_STILL_COMBINED_R1R2,chance_ending_STILL_COMBINED_R1R2,assist_ending_STILL_COMBINED_R1R2,dist_per_carry_STILL_COMBINED_R1R2,dist_per_progressive_carry_STILL_COMBINED_R1R2,op_xa_STILL_COMBINED_R1R2
new_2026_132,Iván Alonso,Rayo Vallecano,499356,,1845978,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97624,Iván Balliu,Rayo Vallecano,97624,101613,264885,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,0.0,3.0,0.0,2.0,5.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,66.66666666666666,60.0,40.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.0,2.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
224467,Iván Martín,Girona,224467,372473,967871,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,58.318,4.0,37.485,0.0,0.0,0.0,0.0,8.331,9.371,0.008
521508,Iván Romero,Levante,521508,407567,1209441,True,True,0.0,0.03,1.0,0.0,0.03,0.0,0.0,0.0,12.0,9.0,3.0,0.0,2.0,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03,0.0,0.03,-0.03,0.0,0.03,75.0,83.33333333333334,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,15.0,128.969,4.0,24.36,1.0,0.0,1.0,0.0,8.598,6.09,0.032
197334,Iñaki Williams,Athletic Club,197334,255182,604105,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,33.33333333333333,42.857142857142854,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.0,67.713,2.0,15.75,1.0,0.0,1.0,0.0,9.673,7.875,0.023
646149,Iñigo Arguibide,Osasuna,646149,517618,1614872,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,35.0,29.0,3.0,1.0,3.0,0.0,3.0,8.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,82.85714285714286,50.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,4.0,44.522,3.0,32.025,0.0,0.0,0.0,0.0,11.13,10.675,0.042
81352,Jan Oblak,Atletico Madrid,81352,76662,177126,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,,,0.0,,,78.57142857142857,,,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,,,,,,,,,,,
new_2026_154,Jaume Durá,Valencia CF,670115,,1842857,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219717,Javi Galán,Osasuna,219717,369497,695062,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,29.0,2.0,0.0,3.0,0.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,74.35897435897436,100.0,33.33333333333333,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,100.0,7.0,56.631,3.0,31.71,0.0,0.0,1.0,0.0,8.09,10.57,0.009
546540,Javi Guerra,Valencia,546540,431507,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,,9.0,4.0,44.44444444444444,24.0,305.096,16.0,181.23,0.0,0.0,1.0,0.0,12.712,11.327,0.201
628184,Javi Hernández,Espanyol,628184,506010,1427828,True,True,0.0,0.19,2.0,1.0,0.19,1.0,0.35,3.0,26.0,19.0,3.0,0.0,3.0,0.0,1.0,16.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-0.19,0.0,0.095,-0.19,0.0,0.095,73.07692307692307,37.5,,11.538461538461538,,,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,100.0,24.0,309.699,18.0,244.755,1.0,0.0,2.0,1.0,12.904,13.598,0.634
638238,Javi Rodríguez,Celta Vigo,638238,508331,1435439,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,72.0,65.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,90.27777777777779,50.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.0,5.0,71.42857142857143,22.0,197.485,14.0,134.925,1.0,0.0,0.0,0.0,8.977,9.638,0.033
493333,Javi Rueda,Celta Vigo,493333,463588,1310440,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,18.0,17.0,0.0,2.0,1.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,94.44444444444444,50.0,100.0,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,2.0,2.0,100.0,3.0,31.259,3.0,27.405,0.0,0.0,0.0,0.0,10.42,9.135,0.002
714598,Javier Morcillo,Atletico Madrid,714598,617819,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
677054,Jean Valou,Villarreal,677054,,1792368,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,100.0,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
160540,Jeremy Toljan,Levante,160540,129620,443966,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,3.0,25.9,2.0,16.38,0.0,0.0,0.0,0.0,8.633,8.19,0.0
437549,Jesús Areso,Athletic Club,437549,422820,1037537,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,6.0,94.008,6.0,89.04,0.0,0.0,1.0,0.0,15.668,14.84,0.077
466044,Jesús Vázquez,Valencia,466044,408732,1220187,True,True,0.0,0.04,2.0,0.0,0.04,0.0,0.08,1.0,21.0,13.0,1.0,0.0,4.0,1.0,1.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.04,0.0,0.02,-0.04,0.0,0.02,61.904761904761905,25.0,,4.761904761904762,,,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,,33.33333333333333,0.0,1.0,1.0,100.0,16.0,181.377,7.0,91.35,0.0,0.0,0.0,0.0,11.336,13.05,0.095
449928,Joan García,Barcelona,449928,422824,1167220,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,88.23529411764706,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
612309,Job Ochieng,Real Sociedad,612309,599413,1724551,True,True,0.0,0.08,1.0,0.0,0.08,0.0,0.01,0.0,13.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08,0.0,0.08,-0.08,0.0,0.08,69.23076923076923,0.0,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,100.0,4.0,39.272,3.0,34.02,1.0,0.0,0.0,0.0,9.818,11.34,0.011
513950,Jofre Carreras,Espanyol,513950,430451,1184777,True,True,0.0,0.18,1.0,0.0,0.18,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18,0.0,0.18,-0.18,0.0,0.18,66.66666666666666,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,37.676,2.0,29.505,0.0,0.0,0.0,0.0,12.559,14.752,0.002
152723,Johan Mojica,Mallorca,152723,135098,474673,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,252.789,11.0,208.32,0.0,0.0,0.0,0.0,16.853,18.938,0.081
new_2026_5,Johaneko Louis-Jean,Athletic Club,564923,431668,1327006,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,3.0,5.0,4.0,0.0,5.0,11.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,83.33333333333334,81.81818181818183,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488662,Johnny Cardoso,Atletico Madrid,488662,,1173678,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513945,Jon Ander Olasagasti,Levante,513945,413346,1131957,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,2.0,2.0,2.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,54.54545454545454,60.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,0.0,0.0,8.0,78.086,4.0,57.75,0.0,0.0,0.0,0.0,9.761,14.438,0.238
479816,Jon Aramburu,Real Sociedad,479816,463961,1249284,True,True,0.0,0.01,1.0,0.0,0.01,0.0,0.01,0.0,34.0,30.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.01,0.0,0.01,-0.01,0.0,0.01,88.23529411764706,33.33333333333333,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,33.33333333333333,15.0,142.302,12.0,119.385,0.0,0.0,0.0,0.0,9.487,9.949,0.01
201178,Jon Guridi,Alaves,201178,335041,678192,True,True,1.0,0.85,2.0,2.0,0.06,0.0,0.01,0.0,20.0,19.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15000000000000002,50.0,0.425,-0.06,0.0,0.06,95.0,0.0,20.0,0.0,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,2.0,2.0,100.0,9.0,108.527,3.0,18.585,0.0,0.0,0.0,0.0,12.059,6.195,0.008
620617,Jon Martín,Real Sociedad,620617,495459,1523234,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,52.0,50.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,96.15384615384616,66.66666666666666,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,2.0,100.0,21.0,203.053,8.0,26.775,0.0,0.0,0.0,0.0,9.669,3.347,0.01
477463,Jon Moncayola,Osasuna,477463,381673,921825,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,19.0,16.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,84.21052631578947,50.0,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,1.0,1.0,100.0,6.0,81.266,2.0,41.475,0.0,0.0,0.0,0.0,13.544,20.738,0.019
449931,Jon Pacheco,Alaves,449931,,1112072,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_105,Jonathan Dubasin,Osasuna,523079,447853,1242139,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.0,22.0,18.0,1.0,2.0,3.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,81.81818181818183,33.33333333333333,100.0,4.545454545454546,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,100.0,0.0,3.0,2.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566165,Jones El Abdellaoui,Celta Vigo,566165,441888,1379196,True,True,0.0,0.03,1.0,1.0,0.03,0.0,0.01,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.03,0.0,0.03,-0.03,0.0,0.03,83.33333333333334,33.33333333333333,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,5.0,70.244,3.0,52.605,0.0,0.0,0.0,0.0,14.049,17.535,0.017
114128,Jonny Otto,Alaves,114128,115917,360918,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,33.0,30.0,2.0,0.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,90.9090909090909,60.0,100.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,100.0,,4.0,2.0,50.0,14.0,133.785,8.0,65.625,0.0,0.0,0.0,0.0,9.556,8.203,0.024
new_2026_19,Jordi Pesquer,Barcelona,723493,,1901980,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648762,Jorge Cabello,Levante,648762,,1617146,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_10,Jorge Castillo,Atlético de Madrid,593184,,1692877,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499358,Jorge Cestero,Real Madrid,499358,,1807277,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_11,Jorge Domínguez,Atlético de Madrid,710911,641096,1842329,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,13.0,13.0,2.0,0.0,0.0,1.0,0.0,7.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,100.0,28.57142857142857,50.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,2.0,2.0,100.0,6.0,56.084,3.0,24.045,0.0,0.0,0.0,0.0,9.347,8.015,0.007
463784,Jorge Herrando,Osasuna,463784,444253,1098365,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,85.0,66.66666666666666,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,2.0,66.66666666666666,10.0,96.562,4.0,0.735,0.0,0.0,0.0,0.0,9.656,0.184,0.003
241153,Jorge de Frutos,Rayo Vallecano,241153,386230,797901,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,16.0,12.0,3.0,0.0,6.0,0.0,0.0,11.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,75.0,54.54545454545454,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,2.0,1.0,50.0,15.0,193.032,10.0,122.535,0.0,0.0,0.0,0.0,12.869,12.253,0.03
199195,Josan,Elche,199195,,623982,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132105,José Gayà,Valencia,132105,119817,391058,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,6.0,55.326,1.0,-24.675,0.0,0.0,0.0,0.0,9.221,-24.675,0.01
151883,José María Giménez,Atletico Madrid,151883,135914,474589,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,25.135,1.0,2.52,0.0,0.0,0.0,0.0,8.378,2.52,0.008
515611,José Salinas,Espanyol,515611,,1187478,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,54.54545454545454,,100.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
new_2026_58,José Ángel,Espanyol,623680,,1687255,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545998,José Ángel Carmona,Sevilla,545998,422956,1281461,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538671,Jozhua Vertrouwd,Rayo Vallecano,538671,505924,1255090,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,5.0,53.527,4.0,45.045,0.0,0.0,0.0,0.0,10.705,11.261,0.005
121145,João Cancelo,Barcelona,121145,128967,361757,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,100.0,50.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,65.62,5.0,40.74,0.0,0.0,0.0,0.0,10.937,8.148,0.006
234908,Juan Foyth,Villarreal,234908,335107,833219,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,75.0,68.0,1.0,2.0,7.0,4.0,8.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,90.66666666666666,100.0,100.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.0,10.0,76.92307692307693,29.0,273.691,20.0,211.05,0.0,0.0,0.0,0.0,9.438,10.552,0.325
464283,Juan Iglesias,Getafe,464283,408735,1102289,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,27.0,18.0,2.0,0.0,3.0,0.0,5.0,7.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,66.66666666666666,71.42857142857143,33.33333333333333,7.4074074074074066,,,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,,50.0,0.0,15.0,6.0,40.0,9.0,106.075,5.0,46.62,0.0,0.0,1.0,0.0,11.786,9.324,0.095
244855,Jude Bellingham,Real Madrid,244855,379868,1077894,True,True,0.0,0.15,1.0,0.0,0.15,2.0,0.58,4.0,42.0,40.0,2.0,0.0,4.0,0.0,0.0,15.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15,0.0,0.15,-0.15,0.0,0.15,95.23809523809523,66.66666666666666,,9.523809523809524,,,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,100.0,,0.0,2.0,2.0,100.0,34.0,390.598,13.0,178.71,1.0,0.0,3.0,1.0,11.488,13.747,0.629
470508,Julen Agirrezabala,Valencia,470508,423108,1280020,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,-0.58,1.42,0.0,0.0,0.0,0.0,0.0,,,0.0,,,80.0,,,0.0,71.42857142857143,-0.4084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,1.0,50.0,,,,,,,,,,,
220325,Jules Koundé,Barcelona,220325,301019,705450,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,88.88888888888889,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,27.705,1.0,8.19,0.0,0.0,0.0,0.0,9.235,8.19,0.002
